log_id,created_at,user_id,vip_level,char_name,rarity,origin,destination,status,gross_revenue,dispatch_cost,net_profit,time_hours,profit_per_hour,is_red_card
L03966,2026-04-22 16:00:00,U0021,5,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L03967,2026-04-24 14:00:00,U0032,0,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L03968,2026-04-13 17:00:00,U0092,1,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L03969,2026-04-25 15:00:00,U0041,1,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L03970,2026-04-27 18:00:00,U0100,4,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L03971,2026-04-10 02:00:00,U0068,4,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L03972,2026-04-28 21:00:00,U0095,3,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L03973,2026-04-18 23:00:00,U0044,2,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L03974,2026-04-03 08:00:00,U0073,5,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L03975,2026-04-27 08:00:00,U0005,2,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L03976,2026-04-03 12:00:00,U0087,0,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L03977,2026-04-03 19:00:00,U0045,4,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L03978,2026-04-14 05:00:00,U0012,5,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L03979,2026-04-15 02:00:00,U0065,5,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L03980,2026-04-03 20:00:00,U0042,4,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L03981,2026-04-11 03:00:00,U0038,3,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L03982,2026-04-05 06:00:00,U0041,1,Nyx,Gold,Fishing Village,Capital,Failed,0,300,-300,2,0.0,False
L03983,2026-04-27 17:00:00,U0019,5,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L03984,2026-04-10 11:00:00,U0076,4,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L03985,2026-04-07 05:00:00,U0045,4,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L03986,2026-04-29 09:00:00,U0035,4,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L03987,2026-04-06 08:00:00,U0030,3,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L03988,2026-04-14 18:00:00,U0070,3,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L03989,2026-04-01 02:00:00,U0082,4,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L03990,2026-04-28 00:00:00,U0011,0,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L03991,2026-04-27 03:00:00,U0019,5,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L03992,2026-04-30 13:00:00,U0004,4,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L03993,2026-04-06 22:00:00,U0066,2,Nyx,Gold,Fishing Village,Capital,Failed,0,300,-300,2,0.0,False
L03994,2026-04-27 21:00:00,U0024,1,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L03995,2026-04-01 06:00:00,U0078,4,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L03996,2026-04-20 08:00:00,U0013,0,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L03997,2026-04-13 02:00:00,U0030,3,Nyx,Gold,Capital,Black Market,Failed,0,300,-300,8,0.0,False
L03998,2026-04-10 15:00:00,U0004,4,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L03999,2026-04-16 08:00:00,U0011,0,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L04000,2026-04-15 23:00:00,U0002,2,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L04001,2026-04-06 05:00:00,U0061,3,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L04002,2026-04-02 03:00:00,U0028,3,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L04003,2026-04-18 15:00:00,U0098,2,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L04004,2026-04-24 13:00:00,U0052,2,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L04005,2026-04-20 21:00:00,U0087,0,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L04006,2026-04-09 08:00:00,U0049,0,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L04007,2026-04-03 07:00:00,U0063,5,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L04008,2026-04-07 10:00:00,U0096,4,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L04009,2026-04-26 03:00:00,U0029,3,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L04010,2026-04-12 02:00:00,U0004,4,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L04011,2026-04-16 18:00:00,U0038,3,Nyx,Gold,Fishing Village,Capital,Failed,0,300,-300,2,0.0,False
L04012,2026-04-16 05:00:00,U0040,2,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L04013,2026-04-01 07:00:00,U0001,0,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L04014,2026-04-19 05:00:00,U0007,5,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L04015,2026-04-15 05:00:00,U0081,0,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L04016,2026-04-26 05:00:00,U0051,0,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L04017,2026-04-21 14:00:00,U0012,5,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L04018,2026-04-21 16:00:00,U0068,4,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L04019,2026-04-11 05:00:00,U0011,0,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L04020,2026-04-24 04:00:00,U0010,3,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L04021,2026-04-27 13:00:00,U0049,0,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L04022,2026-04-16 01:00:00,U0010,3,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L04023,2026-04-07 11:00:00,U0049,0,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L04024,2026-04-09 14:00:00,U0056,2,Aria,Red,Fishing Village,Capital,Failed,0,500,-500,2,0.0,True
L04025,2026-04-04 19:00:00,U0056,2,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L04026,2026-04-03 06:00:00,U0052,2,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L04027,2026-04-14 00:00:00,U0054,5,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L04028,2026-04-22 19:00:00,U0072,3,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L04029,2026-04-25 20:00:00,U0052,2,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L04030,2026-04-28 15:00:00,U0062,2,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L04031,2026-04-03 14:00:00,U0016,3,Trader,Purple,Capital,Black Market,Failed,0,200,-200,8,0.0,False
L04032,2026-04-28 09:00:00,U0005,2,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L04033,2026-04-19 23:00:00,U0091,5,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L04034,2026-04-14 06:00:00,U0083,4,Aria,Red,Capital,Mines,Failed,0,500,-500,4,0.0,True
L04035,2026-04-06 02:00:00,U0071,3,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L04036,2026-04-19 13:00:00,U0062,2,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L04037,2026-04-25 10:00:00,U0051,0,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L04038,2026-04-05 15:00:00,U0028,3,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L04039,2026-04-11 16:00:00,U0057,3,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L04040,2026-04-02 04:00:00,U0044,2,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L04041,2026-04-12 09:00:00,U0091,5,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L04042,2026-04-04 10:00:00,U0009,4,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L04043,2026-04-23 04:00:00,U0067,3,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L04044,2026-04-16 22:00:00,U0054,5,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L04045,2026-04-03 11:00:00,U0001,0,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L04046,2026-04-24 07:00:00,U0025,0,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L04047,2026-04-29 11:00:00,U0061,3,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L04048,2026-04-27 02:00:00,U0075,0,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L04049,2026-04-27 04:00:00,U0026,4,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L04050,2026-04-15 20:00:00,U0043,4,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L04051,2026-04-21 12:00:00,U0046,2,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L04052,2026-04-22 05:00:00,U0026,4,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L04053,2026-04-13 10:00:00,U0010,3,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L04054,2026-04-13 21:00:00,U0017,4,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L04055,2026-04-02 06:00:00,U0041,1,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L04056,2026-04-01 02:00:00,U0044,2,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L04057,2026-04-28 06:00:00,U0033,5,Blacksmith,Blue,Capital,Mines,Failed,0,100,-100,4,0.0,False
L04058,2026-04-22 00:00:00,U0079,4,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L04059,2026-04-04 21:00:00,U0061,3,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L04060,2026-04-18 15:00:00,U0091,5,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L04061,2026-04-17 13:00:00,U0016,3,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L04062,2026-04-03 11:00:00,U0082,4,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L04063,2026-04-20 14:00:00,U0035,4,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L04064,2026-04-15 12:00:00,U0029,3,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L04065,2026-04-22 20:00:00,U0026,4,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L04066,2026-04-27 22:00:00,U0098,2,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L04067,2026-04-05 00:00:00,U0026,4,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L04068,2026-04-29 07:00:00,U0075,0,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L04069,2026-04-04 07:00:00,U0079,4,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L04070,2026-04-02 14:00:00,U0040,2,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L04071,2026-04-04 07:00:00,U0066,2,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L04072,2026-04-06 17:00:00,U0010,3,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L04073,2026-04-05 13:00:00,U0085,2,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L04074,2026-04-22 16:00:00,U0011,0,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L04075,2026-04-13 14:00:00,U0083,4,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L04076,2026-04-05 03:00:00,U0050,0,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L04077,2026-04-11 01:00:00,U0048,3,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L04078,2026-04-12 01:00:00,U0062,2,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L04079,2026-04-28 22:00:00,U0078,4,Nyx,Gold,Capital,Mines,Failed,0,300,-300,4,0.0,False
L04080,2026-04-14 04:00:00,U0068,4,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L04081,2026-04-16 13:00:00,U0017,4,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L04082,2026-04-18 07:00:00,U0076,4,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L04083,2026-04-15 13:00:00,U0002,2,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L04084,2026-04-12 21:00:00,U0042,4,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L04085,2026-04-15 09:00:00,U0033,5,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L04086,2026-04-29 09:00:00,U0010,3,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L04087,2026-04-30 16:00:00,U0090,4,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L04088,2026-04-14 10:00:00,U0043,4,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L04089,2026-04-28 00:00:00,U0099,1,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L04090,2026-04-24 15:00:00,U0045,4,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L04091,2026-04-24 08:00:00,U0058,4,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L04092,2026-04-23 20:00:00,U0036,5,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L04093,2026-04-08 23:00:00,U0099,1,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L04094,2026-04-12 18:00:00,U0085,2,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L04095,2026-04-18 17:00:00,U0083,4,Nyx,Gold,Fishing Village,Capital,Failed,0,300,-300,2,0.0,False
L04096,2026-04-16 14:00:00,U0024,1,Trader,Purple,Capital,Black Market,Failed,0,200,-200,8,0.0,False
L04097,2026-04-20 16:00:00,U0069,5,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L04098,2026-04-10 22:00:00,U0069,5,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L04099,2026-04-03 17:00:00,U0083,4,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L04100,2026-04-27 10:00:00,U0079,4,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L04101,2026-04-21 14:00:00,U0100,4,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L04102,2026-04-21 10:00:00,U0064,3,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L04103,2026-04-01 21:00:00,U0090,4,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L04104,2026-04-02 14:00:00,U0049,0,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L04105,2026-04-17 06:00:00,U0020,1,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L04106,2026-04-24 08:00:00,U0065,5,Blacksmith,Blue,Fishing Village,Capital,Failed,0,100,-100,2,0.0,False
L04107,2026-04-07 11:00:00,U0009,4,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L04108,2026-04-12 16:00:00,U0063,5,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L04109,2026-04-16 05:00:00,U0078,4,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L04110,2026-04-19 02:00:00,U0011,0,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L04111,2026-04-01 12:00:00,U0041,1,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L04112,2026-04-03 21:00:00,U0051,0,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L04113,2026-04-24 23:00:00,U0079,4,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L04114,2026-04-29 22:00:00,U0086,1,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L04115,2026-04-27 20:00:00,U0044,2,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L04116,2026-04-21 16:00:00,U0094,3,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L04117,2026-04-27 13:00:00,U0043,4,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L04118,2026-04-08 07:00:00,U0100,4,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L04119,2026-04-03 08:00:00,U0053,0,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L04120,2026-04-25 05:00:00,U0054,5,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L04121,2026-04-28 08:00:00,U0053,0,Blacksmith,Blue,Fishing Village,Capital,Failed,0,100,-100,2,0.0,False
L04122,2026-04-04 22:00:00,U0033,5,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L04123,2026-04-23 11:00:00,U0082,4,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L04124,2026-04-18 17:00:00,U0060,5,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L04125,2026-04-28 13:00:00,U0004,4,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L04126,2026-04-02 14:00:00,U0062,2,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L04127,2026-04-11 01:00:00,U0023,0,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L04128,2026-04-01 17:00:00,U0009,4,Nyx,Gold,Capital,Black Market,Failed,0,300,-300,8,0.0,False
L04129,2026-04-15 05:00:00,U0013,0,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L04130,2026-04-19 22:00:00,U0094,3,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L04131,2026-04-09 08:00:00,U0076,4,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L04132,2026-04-01 17:00:00,U0088,5,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L04133,2026-04-14 04:00:00,U0020,1,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L04134,2026-04-24 05:00:00,U0072,3,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L04135,2026-04-18 02:00:00,U0015,2,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L04136,2026-04-21 18:00:00,U0077,5,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L04137,2026-04-15 08:00:00,U0002,2,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L04138,2026-04-20 11:00:00,U0071,3,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L04139,2026-04-30 08:00:00,U0015,2,Trader,Purple,Capital,Mines,Failed,0,200,-200,4,0.0,False
L04140,2026-04-07 08:00:00,U0073,5,Blacksmith,Blue,Capital,Mines,Failed,0,100,-100,4,0.0,False
L04141,2026-04-08 06:00:00,U0016,3,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L04142,2026-04-09 15:00:00,U0079,4,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L04143,2026-04-17 06:00:00,U0027,5,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L04144,2026-04-06 11:00:00,U0098,2,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L04145,2026-04-16 15:00:00,U0077,5,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L04146,2026-04-13 18:00:00,U0069,5,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L04147,2026-04-25 07:00:00,U0099,1,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L04148,2026-04-09 10:00:00,U0075,0,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L04149,2026-04-09 14:00:00,U0075,0,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L04150,2026-04-12 15:00:00,U0096,4,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L04151,2026-04-26 20:00:00,U0099,1,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L04152,2026-04-23 08:00:00,U0048,3,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L04153,2026-04-19 17:00:00,U0002,2,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L04154,2026-04-28 20:00:00,U0050,0,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L04155,2026-04-14 08:00:00,U0050,0,Nyx,Gold,Fishing Village,Capital,Failed,0,300,-300,2,0.0,False
L04156,2026-04-19 09:00:00,U0014,4,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L04157,2026-04-04 17:00:00,U0045,4,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L04158,2026-04-27 19:00:00,U0098,2,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L04159,2026-04-12 19:00:00,U0086,1,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L04160,2026-04-25 00:00:00,U0047,0,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L04161,2026-04-14 18:00:00,U0019,5,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L04162,2026-04-20 18:00:00,U0093,1,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L04163,2026-04-18 06:00:00,U0045,4,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L04164,2026-04-06 05:00:00,U0001,0,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L04165,2026-04-29 23:00:00,U0095,3,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L04166,2026-04-24 22:00:00,U0058,4,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L04167,2026-04-27 13:00:00,U0094,3,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L04168,2026-04-06 15:00:00,U0091,5,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L04169,2026-04-10 12:00:00,U0097,3,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L04170,2026-04-02 19:00:00,U0047,0,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
